"","block_num","id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_id","charge_degree","compas_decile_score","two_year_recid","c_charge_desc","mturk_charge_name"
"550",11,5939,1,0,45,0,0,2,306,1,1,0,"Possession of Cocaine","Possession of Cocaine"
"551",12,9563,1,0,22,0,0,1,367,1,6,0,"Solicitation On Felony 3 Deg","Soliciting For Prostitution"
"552",12,603,2,0,29,1,0,2,21,1,5,0,"Aggravated Battery / Pregnant","Assault"
"553",12,1467,2,0,29,0,0,10,110,1,7,1,"Deliver Cannabis","Dealing Cannabis/Marijuana"
"554",12,2959,2,0,26,0,0,2,45,0,7,0,"Battery","Battery"
"555",12,2543,2,0,37,2,3,24,66,1,8,0,"Burglary With Assault/battery","Burglary"
"556",12,9303,2,0,30,0,0,0,127,0,9,0,"Driving License Suspended","Driving with a Suspended License"
"557",12,8107,1,1,49,0,0,1,208,0,1,0,"Leaving Acc/Unattended Veh","Fleeing the Scene of an Accident"
"558",12,2917,1,0,26,0,0,3,243,0,4,0,"Petit Theft $100- $300","Theft"
"559",12,4940,2,0,34,0,0,9,246,1,10,1,"Pos Cannabis W/Intent Sel/Del","Possession of Cannabis/Marijuana"
"560",12,2140,1,1,59,0,0,1,189,1,1,0,"Grand Theft in the 1st Degree","Grand Theft"
"561",12,1615,1,1,38,0,0,0,74,1,1,0,"Child Abuse","Child Abuse"
"562",12,8308,2,0,27,1,0,6,203,1,7,1,"Issuing a Worthless Draft","Fraud"
"563",12,9953,2,0,23,0,0,1,190,1,3,1,"Grand Theft in the 3rd Degree","Grand Theft"
"564",12,6769,1,1,40,0,0,0,306,1,2,0,"Possession of Cocaine","Possession of Cocaine"
"565",12,5635,1,1,52,0,0,3,128,0,1,0,"Driving Under The Influence","Driving Under the Influence"
"566",12,7427,2,0,27,0,0,8,93,0,8,0,"Criminal Mischief Damage <$200","Criminal Damage of less than $1000"
"567",12,887,2,0,30,0,0,5,129,1,6,1,"Driving While License Revoked","Driving with a Revoked License"
"568",12,7987,1,0,29,4,1,10,58,1,9,1,"Burglary Conveyance Unoccup","Burglary"
"569",12,3182,2,0,25,0,0,2,246,1,5,0,"Pos Cannabis W/Intent Sel/Del","Possession of Cannabis/Marijuana"
"570",12,163,1,0,43,0,0,1,306,1,1,0,"Possession of Cocaine","Possession of Cocaine"
"571",12,3022,2,0,35,0,0,4,45,0,5,0,"Battery","Battery"
"572",12,8885,2,0,22,0,1,1,49,1,8,1,"Battery on Law Enforc Officer","Battery"
"573",12,2456,1,0,43,0,0,9,312,1,6,0,"Possession of Hydrocodone","Possession of a Controlled Substance"
"574",12,4371,1,0,57,0,0,0,328,0,1,0,"Prowling/Loitering","Loitering"
"575",12,8929,3,0,30,0,0,1,129,1,2,1,"Driving While License Revoked","Driving with a Revoked License"
"576",12,4701,1,0,38,0,0,17,175,1,10,0,"Felony Petit Theft","Theft"
"577",12,3508,2,1,20,0,0,0,190,1,5,0,"Grand Theft in the 3rd Degree","Grand Theft"
"578",12,4643,2,0,32,0,1,12,45,0,10,1,"Battery","Battery"
"579",12,1943,2,0,24,0,0,0,292,1,3,1,"Possession Burglary Tools","Burglary"
"580",12,5454,1,1,25,0,0,0,313,1,4,1,"Possession of Hydromorphone","Possession of a Controlled Substance"
"581",12,1629,2,0,27,0,0,2,6,1,5,0,"Agg Battery Grt/Bod/Harm","Battery"
"582",12,9785,1,0,47,0,0,0,45,0,2,0,"Battery","Battery"
"583",12,215,2,0,31,0,0,1,215,0,2,0,"Lewdness Violation","Child Molestation"
"584",12,7640,1,0,37,0,0,1,306,1,7,1,"Possession of Cocaine","Possession of Cocaine"
"585",12,4186,1,0,59,0,0,0,297,1,1,0,"Possession Of Alprazolam","Possession of a Controlled Substance"
"586",12,9597,1,0,22,0,0,0,45,0,4,0,"Battery","Battery"
"587",12,9523,2,0,30,0,0,2,306,1,5,1,"Possession of Cocaine","Possession of Cocaine"
"588",12,4881,2,0,31,0,0,0,112,1,6,0,"Deliver Cocaine","Dealing Cocaine"
"589",12,6000,2,1,23,0,0,0,292,1,5,1,"Possession Burglary Tools","Burglary"
"590",12,7234,3,0,37,0,0,1,190,1,5,0,"Grand Theft in the 3rd Degree","Grand Theft"
"591",12,7675,1,0,20,0,0,0,209,1,7,1,"Leaving the Scene of Accident","Fleeing the Scene of an Accident"
"592",12,9246,1,1,55,0,0,0,45,0,1,0,"Battery","Battery"
"593",12,6574,2,1,31,0,0,2,15,1,2,1,"Aggravated Assault W/Dead Weap","Assault with a Deadly Weapon"
"594",12,10656,2,0,20,0,0,0,65,1,4,0,"Burglary Unoccupied Dwelling","Burglary"
"595",12,10935,3,0,31,1,0,7,374,0,9,1,"Susp Drivers Lic 1st Offense","Driving with a Suspended License"
"596",12,2765,2,1,26,0,0,0,45,0,2,0,"Battery","Battery"
"597",12,5678,2,0,38,0,1,16,260,1,9,1,"Poss of Cocaine W/I/D/S 1000FT Park","Possession of Cocaine"
"598",12,7112,2,0,55,0,0,10,45,0,7,1,"Battery","Battery"
"599",12,1578,1,0,39,0,0,1,224,1,1,0,"Money Launder 100K or More Dols","Money Laundering"
"600",12,510,3,0,51,0,0,1,31,0,1,0,"Assault","Assault"
"601",13,8285,2,0,28,0,0,8,45,0,6,1,"Battery","Battery"
"602",13,5535,1,0,21,0,0,1,58,1,6,1,"Burglary Conveyance Unoccup","Burglary"
"603",13,210,2,0,32,0,0,3,306,1,7,1,"Possession of Cocaine","Possession of Cocaine"
"604",13,10243,3,1,29,0,0,0,122,0,3,0,"Disorderly Conduct","Disorderly Conduct"
"605",13,5128,3,0,39,0,0,1,45,0,2,0,"Battery","Battery"
"606",13,1244,1,0,47,0,0,2,377,1,4,0,"Tamper With Witness/Victim/CI","Tampering with a Witness"
"607",13,7962,2,1,41,0,0,0,18,1,1,0,"Aggravated Battery","Battery"
"608",13,5921,1,0,52,0,0,4,426,0,3,1,"Viol Prot Injunc Repeat Viol","Restraining Order Violation"
"609",13,2484,1,0,50,0,0,0,128,0,1,0,"Driving Under The Influence","Driving Under the Influence"
"610",13,7488,2,0,21,0,0,0,18,1,8,1,"Aggravated Battery","Battery"
"611",13,2446,1,0,23,0,0,0,15,1,3,1,"Aggravated Assault W/Dead Weap","Assault with a Deadly Weapon"
"612",13,6661,1,0,24,0,0,0,303,1,2,0,"Possession of Cannabis","Possession of Cannabis/Marijuana"
"613",13,8000,2,1,26,0,0,1,10,1,3,1,"Aggrav Battery w/Deadly Weapon","Battery with a Deadly Weapon"
"614",13,6570,1,0,47,0,0,2,306,1,4,0,"Possession of Cocaine","Possession of Cocaine"
"615",13,7581,2,0,27,0,0,0,74,0,1,1,"Child Abuse","Child Abuse"
"616",13,10449,2,1,51,0,0,3,379,0,2,0,"Tampering With Physical Evidence","Tampering With Physical Evidence"
"617",13,2654,2,0,27,0,0,3,207,0,7,0,"Leave Accd/Attend Veh/Less $50","Fleeing the Scene of an Accident"
"618",13,9392,1,0,53,0,0,1,45,0,5,0,"Battery","Battery"
"619",13,1874,1,1,28,0,0,1,45,0,4,0,"Battery","Battery"
"620",13,4612,1,0,31,0,0,4,175,1,7,1,"Felony Petit Theft","Theft"
"621",13,8761,1,0,32,0,0,4,45,0,2,1,"Battery","Battery"
"622",13,2865,2,0,22,0,0,2,89,1,4,1,"Crim Use of Personal ID Info","Forgery"
"623",13,366,1,0,22,0,0,1,430,0,8,1,"Voyeurism","Voyeurism"
"624",13,3113,3,0,34,0,0,2,416,1,3,1,"Use of Anti-Shoplifting Device","Shoplifting"
"625",13,7381,2,1,43,0,0,0,190,1,6,0,"Grand Theft in the 3rd Degree","Grand Theft"
"626",13,1144,2,1,29,0,0,3,306,1,5,0,"Possession of Cocaine","Possession of Cocaine"
"627",13,7821,1,0,30,0,0,1,310,1,8,0,"Possession Of Fentanyl","Possession of a Controlled Substance"
"628",13,4933,2,0,37,0,0,14,129,1,8,0,"Driving While License Revoked","Driving with a Revoked License"
"629",13,5727,2,0,40,0,0,21,168,1,5,0,"Felony Battery","Battery"
"630",13,4476,2,0,60,0,0,19,306,1,8,1,"Possession of Cocaine","Possession of Cocaine"
"631",13,10975,2,0,25,0,0,1,167,1,2,0,"Felony Batt(Great Bodily Harm)","Battery"
"632",13,5138,1,0,21,0,0,0,303,1,7,1,"Possession of Cannabis","Possession of Cannabis/Marijuana"
"633",13,9745,2,0,23,0,0,2,392,0,7,1,"Trespass On School Grounds","Trespassing"
"634",13,4834,2,1,27,0,0,3,342,1,5,0,"Robbery / No Weapon","Robbery"
"635",13,2681,2,0,43,0,0,1,344,1,3,0,"Robbery Sudd Snatch No Weapon","Robbery"
"636",13,10686,1,0,36,0,0,0,404,1,1,0,"Unauth Poss ID Card or DL","Fraud"
"637",13,6631,2,0,43,0,0,0,418,1,5,1,"Uttering a Forged Instrument","Forgery"
"638",13,8794,1,1,30,0,0,1,129,1,2,0,"Driving While License Revoked","Driving with a Revoked License"
"639",13,8355,2,0,28,0,0,2,246,1,4,0,"Pos Cannabis W/Intent Sel/Del","Possession of Cannabis/Marijuana"
"640",13,3488,1,0,36,0,0,2,280,1,1,0,"Poss3,4 Methylenedioxymethcath","Possession of Ecstasy"
"641",13,10643,2,0,22,0,0,0,337,0,10,0,"Resist/Obstruct W/O Violence","Resisting an Officer"
"642",13,1682,1,0,40,0,0,3,172,1,1,0,"Felony Driving While Lic Suspd","Driving with a Suspended License"
"643",13,1530,3,0,69,0,0,0,45,0,1,0,"Battery","Battery"
"644",13,6022,1,0,58,0,0,5,190,1,3,1,"Grand Theft in the 3rd Degree","Grand Theft"
"645",13,3480,2,0,53,0,0,1,134,0,2,0,"DUI Property Damage/Injury","Driving Under the Influence"
"646",13,3636,2,1,54,0,0,7,183,1,6,0,"Fraudulent Use of Credit Card","Fraud"
"647",13,8264,2,0,30,0,0,1,49,1,3,1,"Battery on Law Enforc Officer","Battery"
"648",13,2519,2,0,32,1,3,24,129,1,7,1,"Driving While License Revoked","Driving with a Revoked License"
"649",13,9041,1,0,36,0,0,0,128,0,1,0,"Driving Under The Influence","Driving Under the Influence"
"650",13,9475,2,0,31,0,0,1,129,1,1,0,"Driving While License Revoked","Driving with a Revoked License"
"651",14,4335,2,0,37,0,0,0,306,1,9,0,"Possession of Cocaine","Possession of Cocaine"
"652",14,3925,2,0,22,0,0,0,58,1,3,1,"Burglary Conveyance Unoccup","Burglary"
"653",14,7607,2,1,23,0,0,1,10,1,3,0,"Aggrav Battery w/Deadly Weapon","Battery with a Deadly Weapon"
"654",14,2766,2,0,28,0,0,8,190,1,8,1,"Grand Theft in the 3rd Degree","Grand Theft"
"655",14,8379,4,0,76,0,0,0,16,1,1,0,"Aggravated Assault w/Firearm","Assault with a Deadly Weapon"
"656",14,2220,2,0,52,0,0,15,128,0,4,1,"Driving Under The Influence","Driving Under the Influence"
"657",14,3337,2,0,32,0,0,14,172,1,8,1,"Felony Driving While Lic Suspd","Driving with a Suspended License"
"658",14,7355,1,1,35,0,0,2,128,0,3,0,"Driving Under The Influence","Driving Under the Influence"
"659",14,1250,2,0,35,0,0,13,306,1,8,1,"Possession of Cocaine","Possession of Cocaine"
"660",14,5634,1,0,39,0,0,0,179,1,1,0,"Fleeing Or Attmp Eluding A Leo","Fleeing a Law Enforcement Officer"
"661",14,98,2,0,27,0,1,6,21,1,6,1,"Aggravated Battery / Pregnant","Assault"
"662",14,6320,2,0,39,0,0,21,129,1,10,1,"Driving While License Revoked","Driving with a Revoked License"
"663",14,1604,2,0,36,0,0,4,45,0,5,1,"Battery","Battery"
"664",14,8681,2,0,33,0,0,12,379,1,9,1,"Tampering With Physical Evidence","Tampering With Physical Evidence"
"665",14,1325,2,1,52,0,0,0,16,1,1,0,"Aggravated Assault w/Firearm","Assault with a Deadly Weapon"
"666",14,8140,2,0,31,3,0,16,129,1,10,1,"Driving While License Revoked","Driving with a Revoked License"
"667",14,2537,2,1,27,0,0,0,45,0,2,0,"Battery","Battery"
"668",14,8239,2,0,28,0,0,7,190,1,10,0,"Grand Theft in the 3rd Degree","Grand Theft"
"669",14,3818,2,0,23,0,0,1,206,0,4,0,"Leave Acc/Attend Veh/More $50","Fleeing the Scene of an Accident"
"670",14,9129,2,0,26,0,0,2,18,1,6,0,"Aggravated Battery","Battery"
"671",14,622,1,1,39,0,0,0,123,0,6,0,"Disorderly Intoxication","Disorderly Intoxication"
"672",14,3387,2,0,52,0,0,1,423,0,1,1,"Viol Injunct Domestic Violence","Domestic Violence"
"673",14,4336,2,0,23,0,0,1,303,1,4,0,"Possession of Cannabis","Possession of Cannabis/Marijuana"
"674",14,6525,1,0,51,0,0,1,297,1,1,1,"Possession Of Alprazolam","Possession of a Controlled Substance"
"675",14,10359,2,0,25,0,0,2,401,0,6,0,"Tresspass in Structure or Conveyance","Trespassing"
"676",14,1128,1,1,22,0,0,0,208,0,5,0,"Leaving Acc/Unattended Veh","Fleeing the Scene of an Accident"
"677",14,1430,3,0,47,0,0,0,45,0,4,0,"Battery","Battery"
"678",14,9894,1,1,34,0,0,10,306,1,9,1,"Possession of Cocaine","Possession of Cocaine"
"679",14,5432,1,0,56,0,0,9,45,0,1,1,"Battery","Battery"
"680",14,7526,1,0,23,0,0,0,337,0,3,1,"Resist/Obstruct W/O Violence","Resisting an Officer"
"681",14,6996,2,1,21,0,0,0,45,0,5,1,"Battery","Battery"
"682",14,9867,2,0,41,0,0,6,252,1,3,0,"Poss Cocaine/Intent To Del/Sel","Possession of Cocaine"
"683",14,3841,1,0,56,0,0,1,179,1,2,0,"Fleeing Or Attmp Eluding A Leo","Fleeing a Law Enforcement Officer"
"684",14,8060,1,0,62,0,0,0,303,1,1,0,"Possession of Cannabis","Possession of Cannabis/Marijuana"
"685",14,3631,1,1,36,0,0,0,45,0,1,0,"Battery","Battery"
"686",14,277,2,0,47,0,0,23,283,0,8,1,"Possess Cannabis/20 Grams Or Less","Possession of Cannabis/Marijuana"
"687",14,4776,2,0,38,0,0,3,169,1,2,1,"Felony Battery (Dom Strang)","Battery"
"688",14,8354,1,0,29,1,0,9,379,1,8,1,"Tampering With Physical Evidence","Tampering With Physical Evidence"
"689",14,754,2,0,29,0,0,4,163,1,4,1,"False Ownership Info/Pawn Item","Fraud"
"690",14,3722,2,0,23,0,0,1,45,0,7,1,"Battery","Battery"
"691",14,8962,1,0,32,0,0,0,45,0,3,0,"Battery","Battery"
"692",14,7123,2,0,27,0,0,0,45,0,2,1,"Battery","Battery"
"693",14,8129,2,0,27,0,0,5,306,1,9,1,"Possession of Cocaine","Possession of Cocaine"
"694",14,10622,2,1,44,0,0,6,306,1,6,0,"Possession of Cocaine","Possession of Cocaine"
"695",14,844,2,0,58,0,0,6,175,1,6,0,"Felony Petit Theft","Theft"
"696",14,2511,3,0,37,0,0,2,144,0,3,0,"Exposes Culpable Negligence","Child Abuse"
"697",14,4761,3,0,30,0,0,2,374,0,2,1,"Susp Drivers Lic 1st Offense","Driving with a Suspended License"
"698",14,2320,2,1,22,0,0,0,190,1,4,1,"Grand Theft in the 3rd Degree","Grand Theft"
"699",14,5544,2,1,24,0,0,2,181,1,4,0,"Forging Bank Bills/Promis Note","Fraud"
"700",14,9730,1,0,30,0,0,0,134,0,2,0,"DUI Property Damage/Injury","Driving Under the Influence"
"701",15,963,1,0,25,0,0,1,16,1,5,0,"Aggravated Assault w/Firearm","Assault with a Deadly Weapon"
"702",15,7459,2,0,26,0,0,10,129,1,8,1,"Driving While License Revoked","Driving with a Revoked License"
"703",15,10660,3,0,23,0,0,0,45,0,2,1,"Battery","Battery"
"704",15,9556,3,0,30,0,0,1,15,1,2,0,"Aggravated Assault W/Dead Weap","Assault with a Deadly Weapon"
"705",15,7868,2,1,37,0,0,0,190,1,3,0,"Grand Theft in the 3rd Degree","Grand Theft"
"706",15,5042,2,0,45,0,0,13,424,0,7,1,"Viol Injunction Protect Dom Vi","Domestic Violence"
"707",15,8866,3,1,34,0,0,1,45,0,3,0,"Battery","Battery"
"708",15,5935,2,0,24,0,0,3,58,1,4,1,"Burglary Conveyance Unoccup","Burglary"
"709",15,7916,2,0,25,0,0,0,89,1,7,0,"Crim Use of Personal ID Info","Forgery"
"710",15,6864,2,0,26,0,0,6,374,0,10,1,"Susp Drivers Lic 1st Offense","Driving with a Suspended License"
"711",15,2438,4,0,67,0,0,0,45,0,1,0,"Battery","Battery"
"712",15,70,2,0,29,0,0,0,379,1,4,0,"Tampering With Physical Evidence","Tampering With Physical Evidence"
"713",15,7206,3,0,37,0,0,6,172,1,2,1,"Felony Driving While Lic Suspd","Driving with a Suspended License"
"714",15,728,3,0,34,0,0,4,61,1,1,1,"Burglary Dwelling Occupied","Burglary"
"715",15,2632,1,0,56,0,0,4,306,1,1,0,"Possession of Cocaine","Possession of Cocaine"
"716",15,6249,1,0,38,0,0,2,85,1,3,1,"Corrupt Public Servant","Threatening a Public Servant"
"717",15,9509,2,0,27,0,0,9,253,1,7,1,"Poss Contr Subst W/o Prescript","Possession of a Controlled Substance"
"718",15,10509,2,0,25,0,1,3,246,1,7,0,"Pos Cannabis W/Intent Sel/Del","Possession of Cannabis/Marijuana"
"719",15,5052,1,0,44,0,0,0,186,1,4,0,"Grand Theft (Motor Vehicle)","Grand Theft"
"720",15,7320,1,0,22,0,2,3,303,1,8,1,"Possession of Cannabis","Possession of Cannabis/Marijuana"
"721",15,4159,1,0,41,0,0,1,58,1,2,1,"Burglary Conveyance Unoccup","Burglary"
"722",15,2583,1,1,35,0,0,4,170,1,3,0,"Felony Battery w/Prior Convict","Battery"
"723",15,2402,2,0,46,0,0,15,129,1,7,1,"Driving While License Revoked","Driving with a Revoked License"
"724",15,10271,3,0,33,0,0,2,127,0,3,0,"Driving License Suspended","Driving with a Suspended License"
"725",15,3999,2,0,41,0,0,1,188,1,1,0,"Grand Theft Firearm","Grand Theft"
"726",15,1241,1,0,34,0,0,1,101,0,3,1,"Defrauding Innkeeper","Fraud"
"727",15,3774,1,0,61,0,0,0,45,0,1,0,"Battery","Battery"
"728",15,1452,1,1,21,0,1,0,128,0,5,1,"Driving Under The Influence","Driving Under the Influence"
"729",15,4397,2,0,37,0,0,2,129,1,4,1,"Driving While License Revoked","Driving with a Revoked License"
"730",15,8728,1,1,24,0,0,0,45,0,6,0,"Battery","Battery"
"731",15,3805,1,0,28,0,0,0,190,1,2,1,"Grand Theft in the 3rd Degree","Grand Theft"
"732",15,2278,1,0,63,0,0,0,45,0,1,1,"Battery","Battery"
"733",15,7894,2,0,20,0,0,0,35,1,8,0,"Att Burgl Unoccupied Dwel","Burglary"
"734",15,10484,1,0,29,0,0,2,180,0,1,0,"Fleeing or Eluding a LEO","Fleeing a Law Enforcement Officer"
"735",15,8223,1,1,31,0,0,14,297,1,10,0,"Possession Of Alprazolam","Possession of a Controlled Substance"
"736",15,7341,2,0,25,0,0,0,45,0,5,1,"Battery","Battery"
"737",15,7166,2,1,33,0,0,1,152,1,5,0,"Fail To Redeliv Hire/Leas Prop","Failure to Redeliver Hired or Leased Property"
"738",15,4931,1,0,50,0,0,0,169,1,1,1,"Felony Battery (Dom Strang)","Battery"
"739",15,9136,2,0,26,0,0,5,60,1,4,0,"Burglary Dwelling Assault/Batt","Burglary"
"740",15,9436,2,0,27,0,0,11,129,1,7,1,"Driving While License Revoked","Driving with a Revoked License"
"741",15,5951,3,1,33,0,0,0,6,1,2,0,"Agg Battery Grt/Bod/Harm","Battery"
"742",15,10894,2,0,33,0,0,3,71,1,4,0,"Carrying Concealed Firearm","Carrying a Concealed Weapon"
"743",15,990,1,1,45,0,0,1,172,1,6,0,"Felony Driving While Lic Suspd","Driving with a Suspended License"
"744",15,10871,1,1,43,0,0,0,128,0,1,0,"Driving Under The Influence","Driving Under the Influence"
"745",15,1196,1,0,31,0,0,0,45,0,1,0,"Battery","Battery"
"746",15,5326,1,0,34,0,0,3,45,0,4,1,"Battery","Battery"
"747",15,934,2,0,25,0,0,4,188,1,5,1,"Grand Theft Firearm","Grand Theft"
"748",15,4288,1,0,51,0,0,2,6,1,1,0,"Agg Battery Grt/Bod/Harm","Battery"
"749",15,863,1,0,40,0,0,5,229,1,4,0,"Neglect Child / No Bodily Harm","Child Neglect"
"750",15,7807,1,0,34,0,0,13,190,1,8,1,"Grand Theft in the 3rd Degree","Grand Theft"
"751",16,2874,2,0,33,0,0,2,45,0,2,1,"Battery","Battery"
"752",16,9632,1,0,46,0,0,1,319,1,1,0,"Possession of Oxycodone","Possession of Oxycodone"
"753",16,9106,1,1,32,0,0,2,354,1,2,1,"Sell/Man/Del Pos/w/int Heroin","Possession of Heroin"
"754",16,7037,2,0,26,0,1,6,268,1,10,1,"Poss Pyrrolidinovalerophenone","Possession of a Controlled Substance"
"755",16,6875,1,0,22,0,0,0,108,1,8,0,"Deliver 3,4 Methylenediox","Dealing Controlled Substances"
"756",16,654,1,0,33,0,0,0,21,1,1,0,"Aggravated Battery / Pregnant","Assault"
"757",16,2291,1,0,72,0,0,1,128,0,1,0,"Driving Under The Influence","Driving Under the Influence"
"758",16,9072,2,0,37,0,0,4,94,0,7,1,"Criminal Mischief>$200<$1000","Criminal Damage of less than $1000"
"759",16,67,2,0,35,1,0,13,418,1,8,1,"Uttering a Forged Instrument","Forgery"
"760",16,7051,2,0,56,0,0,1,129,1,1,0,"Driving While License Revoked","Driving with a Revoked License"
"761",16,4534,2,1,32,0,0,0,45,0,2,0,"Battery","Battery"
"762",16,10659,2,0,30,0,1,18,58,1,10,1,"Burglary Conveyance Unoccup","Burglary"
"763",16,7948,2,0,27,0,0,0,89,1,6,0,"Crim Use of Personal ID Info","Forgery"
"764",16,3674,2,1,32,0,0,0,172,1,2,0,"Felony Driving While Lic Suspd","Driving with a Suspended License"
"765",16,533,2,1,23,0,0,0,129,1,5,1,"Driving While License Revoked","Driving with a Revoked License"
"766",16,4112,2,0,21,0,0,1,65,1,3,0,"Burglary Unoccupied Dwelling","Burglary"
"767",16,9914,1,0,23,0,1,4,45,0,4,1,"Battery","Battery"
"768",16,692,2,0,29,0,0,3,309,1,5,1,"Possession of Ethylone","Possession of a Controlled Substance"
"769",16,6278,2,1,30,0,0,0,193,1,2,0,"Grand Theft on 65 Yr or Older","Grand Theft"
"770",16,1787,2,0,24,0,0,0,58,1,5,0,"Burglary Conveyance Unoccup","Burglary"
"771",16,8724,2,0,42,1,0,7,306,1,9,1,"Possession of Cocaine","Possession of Cocaine"
"772",16,9942,3,0,46,0,0,0,190,1,1,0,"Grand Theft in the 3rd Degree","Grand Theft"
"773",16,6791,2,0,57,0,0,3,15,1,1,0,"Aggravated Assault W/Dead Weap","Assault with a Deadly Weapon"
"774",16,6432,1,1,42,0,0,3,163,1,5,0,"False Ownership Info/Pawn Item","Fraud"
"775",16,4641,1,1,35,0,0,1,45,0,4,0,"Battery","Battery"
"776",16,646,3,0,48,0,0,1,239,0,1,1,"Operating W/O Valid License","Operating a Vehicle without a Valid Drivers License"
"777",16,4518,2,0,24,0,0,5,172,1,3,1,"Felony Driving While Lic Suspd","Driving with a Suspended License"
"778",16,5655,1,1,25,0,0,0,45,0,3,0,"Battery","Battery"
"779",16,2054,1,0,25,0,0,0,190,1,2,0,"Grand Theft in the 3rd Degree","Grand Theft"
"780",16,8560,1,0,47,0,0,2,133,0,1,0,"DUI Level 0.15 Or Minor In Veh","Driving Under the Influence"
"781",16,9506,2,0,24,0,0,0,45,0,9,1,"Battery","Battery"
"782",16,6043,1,0,50,0,0,3,169,1,3,0,"Felony Battery (Dom Strang)","Battery"
"783",16,8867,1,0,24,0,0,6,58,1,10,0,"Burglary Conveyance Unoccup","Burglary"
"784",16,7738,1,0,32,0,0,2,246,1,2,0,"Pos Cannabis W/Intent Sel/Del","Possession of Cannabis/Marijuana"
"785",16,7903,2,1,52,0,0,0,45,0,1,0,"Battery","Battery"
"786",16,5650,2,0,28,0,0,5,306,1,4,0,"Possession of Cocaine","Possession of Cocaine"
"787",16,2382,2,0,58,0,0,24,175,1,6,1,"Felony Petit Theft","Theft"
"788",16,1729,2,0,39,0,0,1,283,0,2,1,"Possess Cannabis/20 Grams Or Less","Possession of Cannabis/Marijuana"
"789",16,6264,2,1,29,0,0,0,6,1,10,0,"Agg Battery Grt/Bod/Harm","Battery"
"790",16,2262,2,0,23,0,0,0,45,0,3,1,"Battery","Battery"
"791",16,6503,3,0,37,0,0,1,246,1,2,1,"Pos Cannabis W/Intent Sel/Del","Possession of Cannabis/Marijuana"
"792",16,2914,2,0,29,0,0,1,159,1,9,0,"False Imprisonment","False Imprisonment"
"793",16,4408,2,0,42,0,0,3,306,1,1,0,"Possession of Cocaine","Possession of Cocaine"
"794",16,4873,2,1,27,0,0,4,126,1,6,1,"Drivg While Lic Suspd/Revk/Can","Driving with a Suspended License"
"795",16,6481,2,1,23,0,0,0,45,0,4,0,"Battery","Battery"
"796",16,5793,2,1,36,0,0,1,306,1,3,1,"Possession of Cocaine","Possession of Cocaine"
"797",16,640,2,0,20,0,0,0,186,1,7,1,"Grand Theft (Motor Vehicle)","Grand Theft"
"798",16,3438,1,0,26,0,0,0,45,0,6,1,"Battery","Battery"
"799",16,10626,1,0,46,0,0,0,14,1,1,0,"Aggravated Assault","Assault"
"800",16,8479,2,0,47,0,0,4,172,1,4,1,"Felony Driving While Lic Suspd","Driving with a Suspended License"
"801",17,6818,1,1,51,0,0,0,206,0,4,1,"Leave Acc/Attend Veh/More $50","Fleeing the Scene of an Accident"
"802",17,156,1,0,24,0,1,8,163,1,6,1,"False Ownership Info/Pawn Item","Fraud"
"803",17,6056,1,0,31,0,0,17,319,1,8,1,"Possession of Oxycodone","Possession of Oxycodone"
"804",17,2514,2,0,35,0,1,23,268,1,9,1,"Poss Pyrrolidinovalerophenone","Possession of a Controlled Substance"
"805",17,10920,1,0,34,0,0,4,246,1,5,0,"Pos Cannabis W/Intent Sel/Del","Possession of Cannabis/Marijuana"
"806",17,3229,1,0,26,0,0,2,99,1,5,0,"D.U.I. Serious Bodily Injury","Driving Under the Influence"
"807",17,4596,2,0,52,0,0,0,45,0,1,1,"Battery","Battery"
"808",17,2767,1,0,67,0,0,2,334,0,1,1,"Refuse Submit Blood/Breath Test","Refusing to Submit Blood or Breath Test for DUI"
"809",17,10536,2,0,26,0,0,8,280,1,9,1,"Poss3,4 Methylenedioxymethcath","Possession of Ecstasy"
"810",17,8747,1,0,25,0,0,5,129,1,9,1,"Driving While License Revoked","Driving with a Revoked License"
"811",17,7615,2,0,34,0,0,0,129,1,1,0,"Driving While License Revoked","Driving with a Revoked License"
"812",17,2153,2,0,22,0,0,3,418,1,8,1,"Uttering a Forged Instrument","Forgery"
"813",17,6911,3,0,20,0,0,0,337,0,4,1,"Resist/Obstruct W/O Violence","Resisting an Officer"
"814",17,8416,2,1,24,0,0,0,112,1,3,0,"Deliver Cocaine","Dealing Cocaine"
"815",17,10997,2,0,23,0,0,0,209,1,3,0,"Leaving the Scene of Accident","Fleeing the Scene of an Accident"
"816",17,222,1,1,43,0,0,0,133,0,1,0,"DUI Level 0.15 Or Minor In Veh","Driving Under the Influence"
"817",17,2820,1,0,66,0,0,0,45,0,1,0,"Battery","Battery"
"818",17,10010,2,0,21,0,0,0,168,1,9,1,"Felony Battery","Battery"
"819",17,2211,2,0,24,0,0,5,172,1,7,1,"Felony Driving While Lic Suspd","Driving with a Suspended License"
"820",17,2448,2,0,21,0,0,0,190,1,8,1,"Grand Theft in the 3rd Degree","Grand Theft"
"821",17,7455,2,0,22,0,0,0,100,1,7,0,"Dealing in Stolen Property","Dealing Controlled Substances"
"822",17,5515,2,0,45,0,0,1,45,0,1,0,"Battery","Battery"
"823",17,5818,2,0,23,0,0,0,169,1,5,0,"Felony Battery (Dom Strang)","Battery"
"824",17,3676,2,0,50,0,0,1,306,1,5,0,"Possession of Cocaine","Possession of Cocaine"
